date,time,devname,devid,eventtime,tz,logid,type,subtype,level,vd,srcip,srcport,srcintf,srcintfrole,dstip,dstport,dstintf,dstintfrole,srccountry,dstcountry,sessionid,proto,action,policyid,policytype,poluuid,user,group,service,appid,app,appcat,apprisk,applist,agent,direction,eventtype,hostname,httpmethod,incidentserialno,msg,scertcname,scertissuer,url
2025-09-24,07:11:07,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697867670730126,+0700,1059028704,utm,app-ctrl,information,root,100.101.103.183,37672,port16,lan,43.175.204.48,443,port2,wan,Reserved,Indonesia,3233266580,6,pass,96,policy,460748da-8159-51ef-3997-37c5ecc09007,2247,WHS-STAFF,SSL,15895,SSL,Network.Service,elevated,BLOK-IT,,outgoing,signature,asia-vcode-or.vivoglobal.com,,886307528,Network.Service:,*.vivoglobal.com,,/
2025-09-24,07:11:07,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697867670739218,+0700,1059028704,utm,app-ctrl,information,root,100.101.103.183,37672,port16,lan,43.175.204.48,443,port2,wan,Reserved,Indonesia,3233266580,6,pass,96,policy,460748da-8159-51ef-3997-37c5ecc09007,2247,WHS-STAFF,SSL,41540,SSL_TLSv1.2,Network.Service,medium,BLOK-IT,,incoming,signature,asia-vcode-or.vivoglobal.com,,886307540,Network.Service:,*.vivoglobal.com,,/
2025-09-24,07:11:07,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697867911278693,+0700,1059028704,utm,app-ctrl,information,root,192.168.40.237,50326,port11,lan,31.13.95.60,5222,port2,wan,Reserved,Indonesia,3233267312,6,pass,9,policy,b9825958-b76a-51ee-a6de-656fd2c5c3b2,,,SSL,15895,SSL,Network.Service,elevated,BLOKIR,,outgoing,signature,web.whatsapp.com,,886307551,Network.Service:,,,/
2025-09-24,07:11:07,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697867911324898,+0700,1059028704,utm,app-ctrl,information,root,192.168.40.237,50326,port11,lan,31.13.95.60,5222,port2,wan,Reserved,Indonesia,3233267312,6,pass,9,policy,b9825958-b76a-51ee-a6de-656fd2c5c3b2,,,SSL,39999,WhatsApp_Web,Collaboration,elevated,BLOKIR,,incoming,signature,web.whatsapp.com,,886307554,Collaboration:,,,/
2025-09-24,07:11:07,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697867534594309,+0700,1059028705,utm,app-ctrl,warning,root,192.168.1.177,45404,port11,lan,31.13.95.40,443,port1,wan,Reserved,Indonesia,3233266887,6,block,48,policy,586bc0a0-c58e-51ee-ed3b-4fbff0ad03a0,,,SSL,15832,Facebook,Social.Media,medium,BLOKIR,,outgoing,signature,,,886307535,Social.Media:,,,
2025-09-24,07:11:08,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697868116210939,+0700,1059028704,utm,app-ctrl,information,root,100.101.103.183,46460,port16,lan,23.214.169.202,443,port1,wan,Reserved,Indonesia,3233267357,6,pass,96,policy,460748da-8159-51ef-3997-37c5ecc09007,2247,WHS-STAFF,SSL,47013,SSL_TLSv1.3,Network.Service,medium,BLOK-IT,,incoming,signature,api-access-wf-va.pangle.io,,886307567,Network.Service:,,,/
2025-09-24,07:11:07,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697867552003804,+0700,1059028704,utm,app-ctrl,information,root,192.168.40.237,50323,port11,lan,31.13.95.60,5222,port2,wan,Reserved,Indonesia,3233266913,6,pass,9,policy,b9825958-b76a-51ee-a6de-656fd2c5c3b2,,,SSL,15895,SSL,Network.Service,elevated,BLOKIR,,outgoing,signature,web.whatsapp.com,,886307534,Network.Service:,,,/
2025-09-24,07:11:07,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697867552046692,+0700,1059028704,utm,app-ctrl,information,root,192.168.40.237,50323,port11,lan,31.13.95.60,5222,port2,wan,Reserved,Indonesia,3233266913,6,pass,9,policy,b9825958-b76a-51ee-a6de-656fd2c5c3b2,,,SSL,39999,WhatsApp_Web,Collaboration,elevated,BLOKIR,,incoming,signature,web.whatsapp.com,,886307537,Collaboration:,,,/
2025-09-24,07:11:07,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697867731115375,+0700,1059028704,utm,app-ctrl,information,root,100.101.102.7,42458,port16,lan,57.144.100.3,443,port1,wan,Reserved,Indonesia,3233267263,6,pass,92,policy,41312dcc-7f00-51ef-95bb-b87aefd4a517,TR010,WHS-OPERATOR,SSL,15895,SSL,Network.Service,elevated,WHS-Block,,outgoing,signature,,,886307543,Network.Service:,,,
2025-09-24,07:11:07,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697867871236602,+0700,1059028704,utm,app-ctrl,information,root,100.101.99.208,49813,port16,lan,74.125.130.101,443,port1,wan,Reserved,United,3233267311,6,pass,96,policy,460748da-8159-51ef-3997-37c5ecc09007,4189,WHS-STAFF,HTTPS,15895,SSL,Network.Service,elevated,BLOK-IT,,outgoing,signature,,,886307549,Network.Service:,,,
2025-09-24,07:11:07,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697867924475395,+0700,1059028704,utm,app-ctrl,information,root,100.101.99.208,49813,port16,lan,74.125.130.101,443,port1,wan,Reserved,United,3233267311,6,pass,96,policy,460748da-8159-51ef-3997-37c5ecc09007,4189,WHS-STAFF,SSL,32121,Google.Drive,Storage.Backup,medium,BLOK-IT,,outgoing,signature,drive.google.com,,886307550,Storage.Backup:,*.google.com,,/
2025-09-24,07:11:08,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697868033241234,+0700,1059028704,utm,app-ctrl,information,root,100.101.102.42,37052,port16,lan,57.144.100.3,443,port2,wan,Reserved,Indonesia,3233267335,6,pass,92,policy,41312dcc-7f00-51ef-95bb-b87aefd4a517,partroompb1,WHS-OPERATOR,SSL,15895,SSL,Network.Service,elevated,WHS-Block,,outgoing,signature,,,886307561,Network.Service:,,,
2025-09-24,07:11:08,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697868335650110,+0700,1059028704,utm,app-ctrl,information,root,192.168.1.231,65112,port11,lan,74.125.68.139,443,port1,wan,Reserved,United,3233267468,6,pass,39,policy,0908d382-bf52-51ee-c0da-c7e08e467a4a,,,SSL,16035,Google.Analytics,Business,low,BLOKIR,,outgoing,signature,www.google-analytics.com,,886307571,Business:,*.google-analytics.com,WR2,/
2025-09-24,07:11:08,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697868367136103,+0700,1059028705,utm,app-ctrl,warning,root,100.101.103.68,51055,port16,lan,34.117.67.69,443,port1,wan,Reserved,United,3233266552,17,block,96,policy,460748da-8159-51ef-3997-37c5ecc09007,2291,WHS-STAFF,HTTPS,40169,QUIC,Network.Service,low,BLOK-IT,,outgoing,signature,,,886307574,Network.Service:,,,/
2025-09-24,07:11:08,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697868440473022,+0700,1059028704,utm,app-ctrl,information,root,100.101.103.183,37150,port16,lan,35.212.103.4,443,port2,wan,Reserved,United,3233267326,6,pass,96,policy,460748da-8159-51ef-3997-37c5ecc09007,2247,WHS-STAFF,SSL,15895,SSL,Network.Service,elevated,BLOK-IT,,outgoing,signature,config.inmobi.com,,886307555,Network.Service:,config.inmobi.com,,/
2025-09-24,07:11:08,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697868657017153,+0700,1059028704,utm,app-ctrl,information,root,100.101.100.86,43212,port16,lan,34.101.240.78,443,port1,wan,Reserved,Indonesia,3233267590,6,pass,96,policy,460748da-8159-51ef-3997-37c5ecc09007,1760,WHS-STAFF,SSL,15895,SSL,Network.Service,elevated,BLOK-IT,,outgoing,signature,ws-coin.ajaib.co.id,,886307573,Network.Service:,,,/
2025-09-24,07:11:08,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697868657068094,+0700,1059028704,utm,app-ctrl,information,root,100.101.100.86,43212,port16,lan,34.101.240.78,443,port1,wan,Reserved,Indonesia,3233267590,6,pass,96,policy,460748da-8159-51ef-3997-37c5ecc09007,1760,WHS-STAFF,SSL,47013,SSL_TLSv1.3,Network.Service,medium,BLOK-IT,,incoming,signature,ws-coin.ajaib.co.id,,886307581,Network.Service:,,,/
2025-09-24,07:11:08,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697868748346090,+0700,1059028705,utm,app-ctrl,warning,root,100.101.101.66,38728,port16,lan,23.214.169.211,443,port1,wan,Reserved,Indonesia,3233267704,6,block,96,policy,460748da-8159-51ef-3997-37c5ecc09007,2222,WHS-STAFF,SSL,53531,CapCut,GenAI,medium,BLOK-IT,,outgoing,signature,i-sg.capcutapi.com,,886307583,GenAI:,,,/
2025-09-24,07:11:08,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697868748552354,+0700,1059028705,utm,app-ctrl,warning,root,100.101.101.66,38730,port16,lan,23.214.169.211,443,port2,wan,Reserved,Indonesia,3233267705,6,block,96,policy,460748da-8159-51ef-3997-37c5ecc09007,2222,WHS-STAFF,SSL,53531,CapCut,GenAI,medium,BLOK-IT,,outgoing,signature,i-sg.capcutapi.com,,886307584,GenAI:,,,/
2025-09-24,07:11:08,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697868925534642,+0700,1059028705,utm,app-ctrl,warning,root,100.101.103.68,51055,port16,lan,34.117.67.69,443,port1,wan,Reserved,United,3233266552,17,block,96,policy,460748da-8159-51ef-3997-37c5ecc09007,2291,WHS-STAFF,HTTPS,40169,QUIC,Network.Service,low,BLOK-IT,,outgoing,signature,,,886307587,Network.Service:,,,/
2025-09-24,07:11:08,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697868995880693,+0700,1059028705,utm,app-ctrl,warning,root,100.101.103.68,35424,port16,lan,34.36.65.236,443,port2,wan,Reserved,United,3233266368,6,block,96,policy,460748da-8159-51ef-3997-37c5ecc09007,2291,WHS-STAFF,SSL,44419,TikTok,Social.Media,elevated,BLOK-IT,,outgoing,signature,api22-normal-c-alisg.tiktokv.com,,886307589,Social.Media:,,,/
2025-09-24,07:11:09,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697869148265769,+0700,1059028704,utm,app-ctrl,information,root,192.168.0.42,63438,port11,lan,216.239.38.120,443,port1,wan,Reserved,United,3233267855,6,pass,39,policy,0908d382-bf52-51ee-c0da-c7e08e467a4a,,,SSL,42533,Google.Services,General.Interest,elevated,BLOKIR,,outgoing,signature,www.google.com,,886307592,General.Interest:,www.google.com,,/
2025-09-24,07:11:09,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697869231899293,+0700,1059028705,utm,app-ctrl,warning,root,192.168.40.7,50278,port11,lan,35.186.224.24,443,port2,wan,Reserved,United,3233267882,6,block,39,policy,0908d382-bf52-51ee-c0da-c7e08e467a4a,,,SSL,17405,Spotify,Video/Audio,medium,BLOKIR,,outgoing,signature,,,886307603,Video/Audio:,,,
2025-09-24,07:11:09,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697869231923904,+0700,1059028705,utm,app-ctrl,warning,root,192.168.40.7,50278,port11,lan,35.186.224.24,443,port2,wan,Reserved,United,3233267882,6,block,39,policy,0908d382-bf52-51ee-c0da-c7e08e467a4a,,,SSL,17405,Spotify,Video/Audio,medium,BLOKIR,,outgoing,signature,,,886307604,Video/Audio:,,,
2025-09-24,07:11:09,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697869316944727,+0700,1059028704,utm,app-ctrl,information,root,100.101.97.97,56724,port16,lan,36.92.232.82,443,port2,wan,Reserved,Indonesia,3233267954,6,pass,92,policy,41312dcc-7f00-51ef-95bb-b87aefd4a517,TR001,WHS-OPERATOR,HTTPS,15895,SSL,Network.Service,elevated,WHS-Block,,outgoing,signature,,,886307605,Network.Service:,,,
2025-09-24,07:11:09,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697869705831585,+0700,1059028704,utm,app-ctrl,information,root,100.101.100.86,43238,port16,lan,34.101.240.78,443,port2,wan,Reserved,Indonesia,3233268120,6,pass,96,policy,460748da-8159-51ef-3997-37c5ecc09007,1760,WHS-STAFF,SSL,15895,SSL,Network.Service,elevated,BLOK-IT,,outgoing,signature,ws-coin.ajaib.co.id,,886307628,Network.Service:,,,/
2025-09-24,07:11:09,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697869531545154,+0700,1059028704,utm,app-ctrl,information,root,100.101.103.183,37460,port16,lan,14.0.38.159,80,port2,wan,Reserved,Indonesia,3233268080,6,pass,96,policy,460748da-8159-51ef-3997-37c5ecc09007,2247,WHS-STAFF,HTTP,15893,HTTP.BROWSER,Web.Client,medium,BLOK-IT,,outgoing,signature,,,886307617,Web.Client:,,,
2025-09-24,07:11:09,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697869533099573,+0700,1059028704,utm,app-ctrl,information,root,192.168.1.6,52798,port11,lan,20.118.138.130,443,port1,wan,Reserved,United,3233267737,6,pass,39,policy,0908d382-bf52-51ee-c0da-c7e08e467a4a,,,SSL,41469,Microsoft.Portal,Collaboration,elevated,BLOKIR,,outgoing,signature,www.telecommandsvc.microsoft.com,,886307591,Collaboration:,*.telecommandsvc.microsoft.com,Microsoft,/
2025-09-24,07:11:09,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697869857169326,+0700,1059028705,utm,app-ctrl,warning,root,100.101.98.115,51218,port16,lan,31.13.95.40,443,port2,wan,Reserved,Indonesia,3233268155,6,block,96,policy,460748da-8159-51ef-3997-37c5ecc09007,2449,WHS-STAFF,SSL,15832,Facebook,Social.Media,medium,BLOK-IT,,outgoing,signature,z-m-gateway.facebook.com,,886307635,Social.Media:,,,/
2025-09-24,07:11:09,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697869896484691,+0700,1059028704,utm,app-ctrl,information,root,192.168.40.7,50280,port11,lan,35.186.224.24,443,port2,wan,Reserved,United,3233268131,6,pass,39,policy,0908d382-bf52-51ee-c0da-c7e08e467a4a,,,HTTPS,15895,SSL,Network.Service,elevated,BLOKIR,,outgoing,signature,,,886307638,Network.Service:,,,
2025-09-24,07:11:10,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697870150807825,+0700,1059028704,utm,app-ctrl,information,root,100.101.103.183,36906,port16,lan,23.214.169.215,443,port2,wan,Reserved,Indonesia,3233268231,6,pass,96,policy,460748da-8159-51ef-3997-37c5ecc09007,2247,WHS-STAFF,SSL,47013,SSL_TLSv1.3,Network.Service,medium,BLOK-IT,,incoming,signature,mediation-sg2-log.pangle.io,,886307648,Network.Service:,,,/
2025-09-24,07:11:09,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697869762468039,+0700,1059028704,utm,app-ctrl,information,root,192.168.0.175,60329,port11,lan,52.123.131.14,443,port2,wan,Reserved,United,3233268127,6,pass,39,policy,0908d382-bf52-51ee-c0da-c7e08e467a4a,,,SSL,41468,Microsoft.365.Portal,Collaboration,elevated,BLOKIR,,outgoing,signature,ecs.office.com,,886307634,Collaboration:,ecs.office.com,,/
2025-09-24,07:11:10,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697870131836303,+0700,1059028705,utm,app-ctrl,warning,root,100.101.103.68,57398,port16,lan,34.107.238.235,443,port2,wan,Reserved,United,3233268124,6,block,96,policy,460748da-8159-51ef-3997-37c5ecc09007,2291,WHS-STAFF,SSL,44419,TikTok,Social.Media,elevated,BLOK-IT,,outgoing,signature,log22-normal-alisg.tiktokv.com,,886307647,Social.Media:,,,/
2025-09-24,07:11:10,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697870028821642,+0700,1059028704,utm,app-ctrl,information,root,192.168.0.165,50785,port11,lan,157.240.208.60,443,port2,wan,Reserved,Indonesia,3233268183,6,pass,39,policy,0908d382-bf52-51ee-c0da-c7e08e467a4a,,,SSL,37371,WhatsApp_File.Transfer,Collaboration,elevated,BLOKIR,,outgoing,signature,media-cgk1-1.cdn.whatsapp.net,,886307641,Collaboration:,*.whatsapp.net,,/
2025-09-24,07:11:10,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697870273210616,+0700,1059028705,utm,app-ctrl,warning,root,100.101.103.128,33921,port16,lan,74.125.24.100,443,port1,wan,Reserved,United,3233267479,17,block,92,policy,41312dcc-7f00-51ef-95bb-b87aefd4a517,TABQCP1007,WHS-OPERATOR,HTTPS,40169,QUIC,Network.Service,low,WHS-Block,,outgoing,signature,,,886307653,Network.Service:,,,/
2025-09-24,07:11:10,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697870501214964,+0700,1059028704,utm,app-ctrl,information,root,100.101.103.183,48312,port16,lan,3.212.226.199,443,port1,wan,Reserved,United,3233268116,6,pass,96,policy,460748da-8159-51ef-3997-37c5ecc09007,2247,WHS-STAFF,SSL,15895,SSL,Network.Service,elevated,BLOK-IT,,outgoing,signature,logs.ads.vungle.com,,886307626,Network.Service:,*.ads.vungle.com,Sectigo,/
2025-09-24,07:11:10,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697870501224833,+0700,1059028704,utm,app-ctrl,information,root,100.101.103.183,48312,port16,lan,3.212.226.199,443,port1,wan,Reserved,United,3233268116,6,pass,96,policy,460748da-8159-51ef-3997-37c5ecc09007,2247,WHS-STAFF,SSL,41540,SSL_TLSv1.2,Network.Service,medium,BLOK-IT,,incoming,signature,logs.ads.vungle.com,,886307650,Network.Service:,*.ads.vungle.com,Sectigo,/
2025-09-24,07:11:10,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697870657928760,+0700,1059028704,utm,app-ctrl,information,root,192.168.0.76,55340,port11,lan,35.186.253.60,443,port2,wan,Reserved,United,3233269074,6,pass,39,policy,0908d382-bf52-51ee-c0da-c7e08e467a4a,,,HTTPS,15895,SSL,Network.Service,elevated,BLOKIR,,outgoing,signature,,,886307668,Network.Service:,,,
2025-09-24,07:11:10,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697870551017715,+0700,1059028704,utm,app-ctrl,information,root,192.168.0.76,55339,port11,lan,142.251.10.94,443,port2,wan,Reserved,United,3233268779,6,pass,39,policy,0908d382-bf52-51ee-c0da-c7e08e467a4a,,,HTTPS,15895,SSL,Network.Service,elevated,BLOKIR,,outgoing,signature,,,886307664,Network.Service:,,,
2025-09-24,07:11:10,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697870587491361,+0700,1059028704,utm,app-ctrl,information,root,192.168.0.76,55339,port11,lan,142.251.10.94,443,port2,wan,Reserved,United,3233268779,6,pass,39,policy,0908d382-bf52-51ee-c0da-c7e08e467a4a,,,SSL,42533,Google.Services,General.Interest,elevated,BLOKIR,,outgoing,signature,ssl.gstatic.com,,886307665,General.Interest:,*.gstatic.com,,/
2025-09-24,07:11:10,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697870874963786,+0700,1059028705,utm,app-ctrl,warning,root,192.168.40.29,64649,port11,lan,209.85.228.6,443,port2,wan,Reserved,United,3233269155,17,block,48,policy,586bc0a0-c58e-51ee-ed3b-4fbff0ad03a0,,,HTTPS,40169,QUIC,Network.Service,low,BLOKIR,,outgoing,signature,,,886307673,Network.Service:,,,/
2025-09-24,07:11:10,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697870952020996,+0700,1059028704,utm,app-ctrl,information,root,100.101.102.7,38278,port16,lan,57.144.100.3,443,port1,wan,Reserved,Indonesia,3233269161,6,pass,92,policy,41312dcc-7f00-51ef-95bb-b87aefd4a517,TR010,WHS-OPERATOR,SSL,15895,SSL,Network.Service,elevated,WHS-Block,,outgoing,signature,,,886307676,Network.Service:,,,
2025-09-24,07:11:10,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697870724232455,+0700,1059028705,utm,app-ctrl,warning,root,100.101.98.33,48820,port16,lan,57.144.100.3,443,port1,wan,Reserved,Indonesia,3233269109,6,block,93,policy,36cb83c2-7f01-51ef-c289-05b8d019f669,5096,WHS-SUPERVISOR,SSL,15832,Facebook,Social.Media,medium,BLOKIR,,outgoing,signature,z-m-gateway.facebook.com,,886307671,Social.Media:,,,/
2025-09-24,07:11:10,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697870921773519,+0700,1059028704,utm,app-ctrl,information,root,192.168.1.83,52738,port11,lan,23.200.61.119,80,port2,wan,Reserved,Indonesia,3233269163,6,pass,48,policy,586bc0a0-c58e-51ee-ed3b-4fbff0ad03a0,,,HTTP,15893,HTTP.BROWSER,Web.Client,medium,BLOKIR,Microsoft-CryptoAPI/10.0,outgoing,signature,x1.c.lencr.org,GET,886307675,Web.Client:,,,/
2025-09-24,07:11:11,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697871125699666,+0700,1059028704,utm,app-ctrl,information,root,192.168.0.128,60128,port11,lan,36.91.231.228,443,port2,wan,Reserved,Indonesia,3233262152,6,pass,9,policy,b9825958-b76a-51ee-a6de-656fd2c5c3b2,,,SSL,37371,WhatsApp_File.Transfer,Collaboration,elevated,BLOKIR,,outgoing,signature,media.fjog3-1.fna.whatsapp.net,,886307159,Collaboration:,*.fjog3-1.fna.whatsapp.net,,/
2025-09-24,07:11:10,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697870991131316,+0700,1059028704,utm,app-ctrl,information,root,100.101.97.186,42754,port16,lan,31.13.95.40,443,port2,wan,Reserved,Indonesia,3233269165,6,pass,92,policy,41312dcc-7f00-51ef-95bb-b87aefd4a517,TR001,WHS-OPERATOR,SSL,15895,SSL,Network.Service,elevated,WHS-Block,,outgoing,signature,,,886307677,Network.Service:,,,
2025-09-24,07:11:11,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697871020556410,+0700,1059028704,utm,app-ctrl,information,root,100.101.103.183,45698,port16,lan,121.226.240.55,443,port1,wan,Reserved,China,3233268081,6,pass,96,policy,460748da-8159-51ef-3997-37c5ecc09007,2247,WHS-STAFF,SSL,15895,SSL,Network.Service,elevated,BLOK-IT,,outgoing,signature,mlog.wangsu.com,,886307618,Network.Service:,,,/
2025-09-24,07:11:11,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697871295523687,+0700,1059028704,utm,app-ctrl,information,root,100.101.103.183,33140,port16,lan,18.64.18.112,443,port2,wan,Reserved,Indonesia,3233269237,6,pass,96,policy,460748da-8159-51ef-3997-37c5ecc09007,2247,WHS-STAFF,HTTPS,15895,SSL,Network.Service,elevated,BLOK-IT,,outgoing,signature,,,886307682,Network.Service:,,,
2025-09-24,07:11:11,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697871367609773,+0700,1059028704,utm,app-ctrl,information,root,100.101.103.183,33140,port16,lan,18.64.18.112,443,port2,wan,Reserved,Indonesia,3233269237,6,pass,96,policy,460748da-8159-51ef-3997-37c5ecc09007,2247,WHS-STAFF,SSL,56688,SSL_TLSv1.3.PQC,Network.Service,medium,BLOK-IT,,incoming,signature,cdn.atomex.net,,886307686,Network.Service:,,,/
2025-09-24,07:11:11,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697871394015668,+0700,1059028704,utm,app-ctrl,information,root,100.101.103.183,48310,port16,lan,3.212.226.199,443,port2,wan,Reserved,United,3233268114,6,pass,96,policy,460748da-8159-51ef-3997-37c5ecc09007,2247,WHS-STAFF,SSL,15895,SSL,Network.Service,elevated,BLOK-IT,,outgoing,signature,logs.ads.vungle.com,,886307624,Network.Service:,*.ads.vungle.com,Sectigo,/
2025-09-24,07:11:11,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697871394024790,+0700,1059028704,utm,app-ctrl,information,root,100.101.103.183,48310,port16,lan,3.212.226.199,443,port2,wan,Reserved,United,3233268114,6,pass,96,policy,460748da-8159-51ef-3997-37c5ecc09007,2247,WHS-STAFF,SSL,41540,SSL_TLSv1.2,Network.Service,medium,BLOK-IT,,incoming,signature,logs.ads.vungle.com,,886307685,Network.Service:,*.ads.vungle.com,Sectigo,/
2025-09-24,07:11:11,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697871402471180,+0700,1059028704,utm,app-ctrl,information,root,192.168.0.174,61247,port11,lan,150.171.27.11,443,port1,wan,Reserved,United,3233269360,6,pass,39,policy,0908d382-bf52-51ee-c0da-c7e08e467a4a,,,HTTPS,15895,SSL,Network.Service,elevated,BLOKIR,,outgoing,signature,,,886307687,Network.Service:,,,
2025-09-24,07:11:12,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697872032845206,+0700,1059028705,utm,app-ctrl,warning,root,192.168.1.177,49248,port11,lan,34.96.106.127,443,port2,wan,Reserved,United,3233269534,6,block,48,policy,586bc0a0-c58e-51ee-ed3b-4fbff0ad03a0,,,SSL,44419,TikTok,Social.Media,elevated,BLOKIR,,outgoing,signature,log22-normal-alisg.tiktokv.com,,886307695,Social.Media:,,,/
2025-09-24,07:11:12,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697872118464703,+0700,1059028704,utm,app-ctrl,information,root,100.101.100.86,54180,port16,lan,15.204.75.243,443,port2,wan,Reserved,United,3233269160,6,pass,96,policy,460748da-8159-51ef-3997-37c5ecc09007,1760,WHS-STAFF,SSL,15895,SSL,Network.Service,elevated,BLOK-IT,,outgoing,signature,a-abdog.data.emb-api.com,,886307674,Network.Service:,,,/
2025-09-24,07:11:12,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697872154221271,+0700,1059028705,utm,app-ctrl,warning,root,192.168.1.177,49250,port11,lan,34.96.106.127,443,port1,wan,Reserved,United,3233269653,6,block,48,policy,586bc0a0-c58e-51ee-ed3b-4fbff0ad03a0,,,SSL,44419,TikTok,Social.Media,elevated,BLOKIR,,outgoing,signature,log22-normal-alisg.tiktokv.com,,886307699,Social.Media:,,,/
2025-09-24,07:11:12,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697872366320629,+0700,1059028704,utm,app-ctrl,information,root,100.101.100.86,34634,port16,lan,34.101.240.78,443,port2,wan,Reserved,Indonesia,3233269686,6,pass,96,policy,460748da-8159-51ef-3997-37c5ecc09007,1760,WHS-STAFF,SSL,15895,SSL,Network.Service,elevated,BLOK-IT,,outgoing,signature,ws-coin.ajaib.co.id,,886307707,Network.Service:,,,/
2025-09-24,07:11:12,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697872366371471,+0700,1059028704,utm,app-ctrl,information,root,100.101.100.86,34634,port16,lan,34.101.240.78,443,port2,wan,Reserved,Indonesia,3233269686,6,pass,96,policy,460748da-8159-51ef-3997-37c5ecc09007,1760,WHS-STAFF,SSL,47013,SSL_TLSv1.3,Network.Service,medium,BLOK-IT,,incoming,signature,ws-coin.ajaib.co.id,,886307709,Network.Service:,,,/
2025-09-24,07:11:12,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697872491900597,+0700,1059028705,utm,app-ctrl,warning,root,100.101.100.198,37593,port16,lan,172.217.194.104,443,port1,wan,Reserved,United,3233269728,17,block,96,policy,460748da-8159-51ef-3997-37c5ecc09007,1710,WHS-STAFF,HTTPS,40169,QUIC,Network.Service,low,BLOK-IT,,outgoing,signature,,,886307715,Network.Service:,,,/
2025-09-24,07:11:13,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697873125651388,+0700,1059028704,utm,app-ctrl,information,root,100.101.103.183,46736,port16,lan,121.226.240.60,443,port2,wan,Reserved,China,3233269412,6,pass,96,policy,460748da-8159-51ef-3997-37c5ecc09007,2247,WHS-STAFF,SSL,15895,SSL,Network.Service,elevated,BLOK-IT,,outgoing,signature,mlog.wangsu.com,,886307691,Network.Service:,,,/
2025-09-24,07:11:12,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697872549420710,+0700,1059028704,utm,app-ctrl,information,root,100.101.102.7,38284,port16,lan,57.144.100.3,443,port1,wan,Reserved,Indonesia,3233269721,6,pass,92,policy,41312dcc-7f00-51ef-95bb-b87aefd4a517,TR010,WHS-OPERATOR,SSL,15895,SSL,Network.Service,elevated,WHS-Block,,outgoing,signature,,,886307716,Network.Service:,,,
